name,acqua | g,alcol | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,grassi | g,isoleucina | g,leucina | g,lipidi totali | g,lisina | g,metionina | g,monoinsaturi totali | g,niacina | g,parte edibile | %,polinsaturi totali | g,potassio | g,proteine | %,proteine | g,riboflavina | g,saturi totali | g,sodio | g,tiamina | g,treonina | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zinco | g,zuccheri solubili | g
parmigiano,32.139028362111056,0.0,1.0994930755459051,3.594496593130843,0.0,8.499927237874111,0.6766111234128647,3.2456189826210844,8.626791823514024,0.4017378545263884,0.4440260497396924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2253004563054846,0.0,0.0,formaggi e latticini,0.09620564411026668,5.0851554743998095,0.0007400434162328206,0.0,0.0,0.0,0.7167849088655034,29.70745713734609,4.038522642870535,9.091961970860368,29.70745713734609,7.75988382164129,3.2456189826210844,9.313974995730216,5.286024401663005e-05,100.0,0.8351918554627547,0.1078348977939253,33.5,35.416363491142135,0.0003911658057230624,19.600578481366423,0.6343229281995605,3.1716146409978026e-05,3.4676320074909306,4.292251814150359,0.0003943374203640601,0.0,0.004228819521330403,0.0
bieta cruda,93.93254357978272,0.0,,,,,,,,,,,,,,,,,0.0,0.07047570458953463,0.0,2.9452533261298055,verdure e ortaggi,0.0,4.365286179799534,0.0010518761879035018,,,1.262251425484202,0.030504409449201558,0.10518761879035016,3.239778658742785,7.520914743510038,0.10518761879035016,4.859667988114178,1.377957806153587,,0.0018933771382263036,82.0,,0.2061677328290864,1.3,1.3674390442745523,0.00019985647570166536,,0.010518761879035018,3.155628563710505e-05,5.017449416299703,4.859667988114178,0.000276643437418621,0.025245028509684044,0.0008204634265647317,2.9452533261298055
carne bovina pressata,73.71591929527987,0.0,0.0,0.21470656105421326,0.020448243909925067,1.922134927532957,0.32717190255880113,1.1144292930909163,2.637823464380334,0.43963724406338905,0.10224121954962537,0.0,0.030672365864887606,0.05112060977481269,0.12268946345955042,0.0,0.0,0.06134473172977521,0.0,0.0040896487819850145,0.0,0.0,carni trasformate e conservate,0.04600854879733141,4.294131221084265,0.0018403419518932566,0.0,0.0,0.0,,8.486021222618907,4.549734269958329,8.10772871028529,8.486021222618907,8.066832222465441,2.78096117174981,3.220598415813199,0.004948475026201867,100.0,0.7974815124870779,0.18812384397131066,16.5,16.869801225688185,0.00029649953669391347,3.3330637573177864,0.7126213002608888,0.00014313770736947552,4.539510148003367,5.572146465454583,,0.0,0.003721580391606363,
lardo,0.999970000899973,0.0,0.06999790006299812,0.6199814005579832,0.0,21.069367918962428,1.2899613011609652,11.0896673099807,33.62899113026609,25.829225123246303,2.9399118026459203,0.0,2.21993340199794,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,olii e grassi,0.09499715008549743,0.0,,0.0,0.0,0.0,,98.99703008909731,0.0,0.0,98.99703008909731,0.0,0.0,37.138885833425,0.0,100.0,28.769136925892223,0.000999970000899973,0.0,0.0,0.0,33.1190064298071,0.001999940001799946,0.0,0.0,0.0,0.0,0.0,,0.0
spinaci crudi,90.19938529068871,0.0,,,,,,,,,,,,,,,,,0.0,0.07808603832046303,2.302537027398268,2.9031988606326,verdure e ortaggi,0.0,6.09671760732846,0.0029031988606325995,,,1.902095805242048,0.06206838943421419,0.7007721387733861,4.855349818644174,9.51047902621024,0.7007721387733861,7.2680081821354054,2.1223384774279688,,0.00040044122215622064,83.0,,0.5305846193569923,3.4,3.4037503883278752,0.0003704081304945041,,0.10011030553905516,7.007721387733861e-05,5.325868254677736,6.09671760732846,0.0004855349818644175,0.05405956499108978,0.0014315773692084887,0.4004412221562207
pomodori maturi,93.00130336478722,0.0,,,,,,,,,,,,,,,,,0.0,0.008904380109394523,0.0,3.4628144869867588,verdure e ortaggi,0.0,1.9787511354210048,0.00029681267031315067,1.6522571980765388,0.36606896005288586,1.9787511354210048,0.024734389192762562,0.19787511354210047,1.9787511354210048,2.9681267031315075,0.19787511354210047,2.9681267031315075,0.6925628973973517,,0.000791500454168402,100.0,,0.2938445436100192,1.0,0.9893755677105024,,,0.005936253406263015,1.978751135421005e-05,2.4734389192762563,2.3745013625052063,0.0006035190963034065,0.024734389192762562,0.00010883131244815528,3.4628144869867588
bovino adulto filetto,73.57943837067718,0.0,0.0,0.11133064952922267,0.08096774511216194,0.8805242280947609,0.13157258580726314,0.6072580883412145,1.2752419855165504,0.4756855025339514,0.09108871325118216,0.0,0.0,0.1416935539462834,0.11133064952922267,0.0,0.1214516176682429,0.05060484069510121,0.0,0.004048387255608097,0.0,0.0,carni fresche,,3.886451765383773,0.001922983946413846,0.0,0.0,0.0,0.20241936278040484,5.060484069510121,4.17995984141536,8.117016447494233,5.060484069510121,8.724274535835447,2.803508174508607,1.649717806660299,0.004756855025339513,100.0,1.001975845763004,0.333991948587668,20.5,20.747984684991497,0.0001922983946413846,1.6902016792163803,0.041495969369983,9.108871325118218e-05,3.977540478634954,4.5443146944200885,,0.0,0.002833871078925668,0.0
salame nostrano,38.69073334147319,0.0,0.0,0.4460325827569295,0.0,5.94364348650513,0.7883366578959685,3.2467022884399754,12.188099645102145,3.900191886432686,0.2178298659975702,0.051864253808945285,0.4667782842805076,0.0,0.08298280609431248,0.0,0.0,0.0,0.0,0.04356597319951405,0.0,1.1410135837967963,carni trasformate e conservate,0.09750479716081714,3.7757176772912175,0.0017633846295041398,0.0,0.0,0.0,,29.56262467109882,4.895985559564434,9.242210028754053,29.56262467109882,8.650957535332077,2.7384326011123115,13.443214587278623,,100.0,4.201004558524569,0.5082696873276639,27.3,28.317882579684127,0.0002696941198065156,9.68824261151098,1.6938865294001533,0.00018671131371220305,4.252868812333514,5.4042552468921,,0.0,0.004252868812333514,1.1410135837967963
cavolo cappuccio verde crudo,92.27306273380327,0.0,,,,,,,,,,,,,,,,,0.0,0.06004754624759431,0.0,2.5019810936497637,verdure e ortaggi,0.0,3.0524169342527117,0.0011008716812058962,2.261790908659386,0.3202535799871697,2.602060337395754,0.029022980686337255,0.10007924374599056,3.1424882536241023,5.384263313534291,0.10007924374599056,3.1424882536241023,1.0508320593329006,,0.0006004754624759431,93.0,,0.2602060337395754,2.1,2.101664118665801,4.0031697498396216e-05,,0.023018226061577825,6.004754624759433e-05,3.8130191867222387,4.243359934829998,1.9015056311738198e-05,0.047037244560615546,,2.5019810936497637
prosciutto_crudo_nazionale,54.32134333302735,0.0,0.021513403300208855,0.2366474363022974,0.0,3.3345775115323724,0.4195113643540726,1.5166949326647239,6.2496436587106725,1.7210722640167084,0.1290804198012531,0.021513403300208855,0.1183237181511487,0.15059382310146202,0.010756701650104427,0.0,0.0,0.010756701650104427,0.032270104950313266,0.010756701650104427,0.0,0.10756701650104428,salumi italiani - aggiornamento 2011,0.0806752623757832,,0.0008928062369586674,0.0,0.0,0.0,0.2108313523420468,14.736681260643065,,,,,,6.830505547816311,0.005862402399306911,100.0,2.0330166118697366,0.6679911724714849,,29.903630587290312,0.00020437733135198407,5.206243598650542,0.006454020990062656,0.0006238886957060567,,,0.0,0.0,0.002237393943221721,0.0
pesche sbucciate,91.05935938766831,0.0,,,,,,,,,,,,,,,,,0.0,0.008031696528129507,0.0,6.1241686026987505,frutta,0.0,2.2589146485364235,0.00040158482640647545,0.7128130668714937,0.8734469974340839,1.6063393056259017,0.02007924132032377,0.10039620660161884,1.6364581676063872,3.644382299638764,0.10039620660161884,3.7648577475607055,1.134477134598293,,0.0005019810330080942,91.0,,0.26103013716420903,0.8,0.8031696528129508,3.0118861980485652e-05,,0.003011886198048565,1.0039620660161883e-05,3.3933917831347165,5.019810330080941,2.710697578243709e-05,0.004015848264064753,0.00035138672310566587,6.1241686026987505
brandy,67.68039920630244,32.31763619575253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009822989725152744,0.0,0.0,bevande alcooliche,0.0,,,0.0,0.0,0.0,0.0009822989725152744,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0
speck,46.32765258198933,0.0,0.0,0.2901955866433336,0.0,3.84509152302417,0.6114835575698814,1.7929941603320252,8.705867599300008,3.2439720935486935,0.16582604951047633,0.0,0.4663857642482147,0.404200995681786,0.051820640472023866,0.0,0.0,0.18655430569928586,0.0,0.011400540903845248,0.0,0.5182064047202385,carni trasformate e conservate,0.09327715284964293,4.187107750139528,0.0016582604951047636,0.0,0.0,0.0,,21.66102771730597,5.0784227662583366,8.529677421695126,21.66102771730597,8.861329520716081,2.850135225961312,9.783736921118102,0.0011815106027621438,100.0,4.052374084912266,0.5016237997691909,28.3,29.3304825071655,0.00014509779332166678,5.928281269999528,1.6136947442988228,0.00014509779332166678,4.705314154859766,5.814275860961077,,0.0,0.002591032023601193,0.5182064047202385
spigola allevamento,69.91398279655931,0.0,0.0,0.3400680136027205,0.0,0.9101820364072816,0.5701140228045609,0.1900380076015203,1.1202240448089618,0.3700740148029605,0.020004000800160036,0.0,0.3700740148029605,0.3700740148029605,0.4800960192038408,0.0,0.07001400280056011,0.7801560312062412,0.0,0.03000600120024005,0.0,0.8001600320064013,prodotti della pesca,0.07501500300060011,7.191438287657531,,0.0,0.0,0.0,1.150230046009202,6.80136027205441,4.290858171634326,7.7715543108621725,6.80136027205441,9.491898379675936,4.210842168433686,2.130426085217043,,100.0,2.5605121024204838,,21.3,21.304260852170433,,1.4402880576115222,,,4.540908181636327,4.9009801960392085,,,,0.8001600320064013
latte uhtintero,87.97153899780331,0.0,0.11046654440363432,0.3715692857213154,0.07029689189322184,0.9239020077394869,0.1004241312760312,0.3916541119765217,0.9339444208670902,0.07029689189322184,0.0502120656380156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12050895753123746,0.0,4.719934169973467,latte e yogurt,0.011046654440363431,5.051333803184369,0.0002008482625520624,0.0,0.0,0.0,0.09540292471222964,3.6152687259371232,5.513284807054113,10.183006911389564,3.6152687259371232,7.802955000147624,2.3197974324763204,1.1046654440363433,,100.0,0.12050895753123746,0.15063619691404678,3.3,3.3139963321090296,,2.118949169924258,,4.0169652510412484e-05,4.709891756845863,6.688247142983677,5.021206563801559e-05,0.001004241312760312,0.0003012723938280936,4.719934169973467
frumento duro,11.416977361835515,0.0,0.0,0.0,0.0,0.4467512880718246,0.009927806401596104,0.029783419204788306,0.3474732240558636,1.191336768191532,0.09927806401596102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029783419204788306,53.510876504603,62.04879000997564,cereali e derivati,0.0,,0.0035740103045745967,,,9.72925027356418,0.32761761125267136,2.879063856462869,,,2.879063856462869,,,0.3574010304574597,0.005658849648909779,100.0,1.2906148322074933,0.4904336362388474,13.0,12.906148322074936,0.00014891709602394152,0.4765347072766129,,0.0004268956752686324,,,1.9855612803192203e-06,0.0,0.0028790638564628697,3.1768980485107527
salame_ungherese,36.087305635539714,0.0,0.04171942848039273,0.5736421416054,0.0,8.010130268235404,1.0742752833701126,3.8590471344363273,16.708631106397288,4.0676442768382906,0.1668777139215709,0.05214928560049091,0.31289571360294544,0.09386871408088364,0.0,0.0,0.0,0.0,0.04171942848039273,0.027117628512255267,0.0,1.1472842832108,salumi italiani - aggiornamento 2011,0.09595468550490327,,0.0011264245689706035,0.0,0.0,0.0,0.19399534243382616,37.23458991875051,,,,,,18.210530531691425,0.003963345705637309,100.0,4.35968027620104,0.6643818985502542,,24.61446280343171,0.00017730757104166908,12.71399582939968,0.004171942848039272,0.0004797734275245164,,,0.0,0.0,0.002836921136666705,0.0
mais,12.098328536063773,0.0,0.0,0.27100255920782856,0.0,0.0967866282885102,0.0,0.0967866282885102,0.8420436661100386,1.3743701216968447,0.24196657072127545,0.0967866282885102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014517994243276528,63.879174670416724,72.68675784467115,cereali e derivati,0.0,5.061940659489084,0.0023228790789242442,,,1.935732565770204,0.2477737684185861,3.677891874963387,3.7553211775941953,12.291901792640795,3.677891874963387,2.7487402433936894,2.0421978568875647,0.8420436661100386,0.0014517994243276528,100.0,1.6163366924181202,0.2777776231880243,9.2,8.904369802542938,0.0001935732565770204,0.561362444073359,0.03387531990097857,0.0003484318618386366,3.6004625723325794,5.071619322317933,6.000770953887633e-05,0.0,0.002138984485176075,2.4196657072127548
coniglio crudo,75.04813977454515,0.0,0.0,0.11021756175166847,0.0,1.2224129576094138,0.09017800506954693,0.3707317986192484,0.7615031539206184,0.4007911336424308,0.07013844838742539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02204351235033369,0.0,0.0,carni fresche,0.052102847373516,4.178247568222342,0.001001977834106077,0.0,0.0,0.0,0.22043512350333694,4.30850468665613,5.059988062235688,8.316416023080441,4.30850468665613,8.72722693506393,2.7153599304274687,0.8516811589901654,0.006312460354868286,71.0,1.3226107410200216,0.3607120202781877,19.9,19.939358898710932,0.000300593350231823,1.7033623179803308,0.06713251488510716,3.0059335023182314e-05,4.30850468665613,5.971787891272219,,0.0,0.0039077135530137,0.0
cocco fresco,51.29027240140736,0.0,16.304059085555426,5.4010974473780635,0.0,3.0733856743475925,0.14107344078972558,0.8162106217119837,2.2571750526356094,0.6146771348695185,0.0,0.3426069276321907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013099676644760229,0.0,9.47207388159586,frutta,0.0,,0.0017130346381609533,,,,0.09572840625017093,35.268360197431385,,,35.268360197431385,,,2.3982484934253345,0.0005038337171061626,52.0,0.6146771348695185,0.2579628631583553,3.5,3.5268360197431385,2.015334868424651e-05,31.167153740187224,0.023176350986883483,5.0383371710616275e-05,,,0.0,0.003023002302636976,0.0005038337171061626,9.47207388159586
pane rosetta,29.876126378622665,0.0,,,,,,,,,,,,,,,,,0.0,0.019463274513760696,44.27894951880558,56.054230599630785,cereali e derivati,0.0,4.8463553539264135,0.0009731637256880348,1.5862568728714963,1.4208190395045306,3.0168075496329068,,1.8490110788072656,4.048361098862224,7.4738974132841065,1.8490110788072656,2.102033647486155,1.6933048826971802,,0.0009828953629449151,100.0,,0.10023586374586756,9.0,8.758473531192312,1.9463274513760695e-05,,0.308492901043107,3.8926549027521396e-05,2.8027115299815395,5.0701830108346595,0.0,0.0,0.0003600705785045728,7.29872794266026
latte pecora,82.2157794787088,0.0,0.4175408389487024,0.009941448546397677,0.019882897092795355,1.570748870330833,0.0,0.5964869127838607,1.2725054139389027,0.12923883110316986,0.03976579418559071,0.0,0.029824345639193037,0.0,0.0,0.0,0.0,0.0,0.0,0.1789460738351582,0.0,5.169553244126793,latte e yogurt,0.010935593401037443,,9.941448546397678e-05,0.0,0.0,0.0,0.09543790604541773,6.859599497014399,,,6.859599497014399,,,1.4415100392276632,0.0004970724273198839,100.0,0.2584776622063397,0.18093436354443773,5.3,5.268967729590769,0.00024853621365994195,4.791778199363682,0.029824345639193037,5.964869127838607e-05,,,5.268967729590769e-05,,,5.169553244126793
coregone,74.07251764401468,0.0,0.0,0.15739180375886255,0.0,0.7672850433244549,0.3541315584574407,0.16722879149379147,0.17706577922872035,0.14755481602393364,0.15739180375886255,0.00983698773492891,0.00983698773492891,0.04918493867464455,0.4918493867464455,0.0,0.0,0.4623384235416586,0.0,0.08754919084086729,0.0,0.09836987734928908,prodotti della pesca,,,0.0008853288961436017,0.0,0.0,0.0,0.2587127774286303,6.394042027703789,,,6.394042027703789,,,1.3771782828900472,0.003934795093971564,69.0,1.947723571515924,0.3934795093971564,19.0,18.690276696364926,6.885891414450236e-05,1.1410905772517532,,6.885891414450236e-05,,,9.443508225531752e-05,0.0,,0.09836987734928908
fagioli,10.1624128758197,0.0,0.0,0.0,0.0,0.3871395381264647,0.0,0.0,0.14517732679742426,0.4452104688454344,0.4839244226580808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13065959411768185,38.71395381264647,45.972820152517684,legumi,0.0,5.052170972550363,0.0077427907625292934,14.653231518086688,2.2647662980398184,16.93735479303283,0.4355319803922728,1.9356976906323236,4.0552866618747165,7.375008201309153,1.9356976906323236,6.978190174729527,1.0259197760351315,0.14517732679742426,0.002226052344227172,100.0,0.9291348915035152,1.3985415814818538,23.6,22.841232749461422,9.678488453161618e-05,0.3871395381264647,0.0038713953812646467,0.0003871395381264647,3.842359915905162,4.452104688454344,2.9035465359484852e-06,0.002903546535948485,0.003290686074074949,3.3874709586065666
carne bovina gelatina,84.50530270774492,0.0,0.0,0.030470662034042636,0.0,0.3351772823744691,0.050784436723404415,0.253922183617022,0.5180012545787249,0.11172576079148967,0.050784436723404415,0.0,0.01015688734468088,0.01015688734468088,0.04062754937872352,0.0,0.01015688734468088,0.02031377468936176,0.0,0.008125509875744705,0.0,0.0,carni trasformate e conservate,0.029454973299574555,4.529971755727672,0.0012188264813617054,0.0,0.0,0.0,0.10156887344680883,1.8282397220425584,4.753423277310652,8.31849073529364,1.8282397220425584,8.643511130323429,2.88455600588937,0.5992563533361719,0.004773737052000014,100.0,0.253922183617022,0.07516096635063851,12.6,12.79767805429791,0.00018282397220425583,0.6601976774042572,0.6662918098110658,0.00015235331017021317,4.540128643072354,5.484719166127676,,0.0,0.0030267524287149023,0.0
merluzzo nasello,81.95786045596236,0.0,0.0,0.010056179197050595,0.0,0.05028089598525299,0.05028089598525299,0.010056179197050595,0.020112358394101196,0.0,0.0,0.0,0.0,0.010056179197050595,0.030168537591151786,0.0,0.0,0.08044943357640477,0.0,0.02514044799262649,0.0,0.0,prodotti della pesca,0.05028089598525299,5.088426673707602,0.0007039325437935418,0.0,0.0,0.0,0.1950898764227816,0.3016853759115179,4.7163480434167315,8.577920855084159,0.3016853759115179,10.257302780991608,3.3989885686031016,0.07039325437935419,0.002212359423351132,76.0,0.12067415036460714,0.3217977343056191,17.0,17.095504634986018,8.044943357640479e-05,0.06033707518230357,0.07743257981728957,5.028089598525298e-05,5.199044644875158,5.259381720057463,,,0.002011235839410119,0.0
caramelle dure,2.8632025450689293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.13679745493108,dolci,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,97.13679745493108
pizza pomodoro,41.054532735833,0.0,,,,,,,,,,,,,,,,,0.0,0.02202926146800795,35.0465523354672,41.455064762524046,cereali e derivati,0.0,4.92654392829996,0.001501995100091451,1.9325670287843342,0.7810374520475547,2.7035911801646124,0.040053202669105364,6.608778440402387,4.275679384926997,7.329736088446282,6.608778440402387,2.1428463427971374,1.5921148060969386,,0.002102793140128032,100.0,,0.20927798394607552,7.1,7.109443473766202,5.006650333638171e-05,,0.7760308017139165,6.007980400365804e-05,3.0840966055211134,5.016663634305448,,0.0,0.00046061183069471173,2.9038571935101385
soia salsa,74.3549379158267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020898577224862533,,9.129378471913633,prodotti vari,0.0,,0.0029697978161646755,0.0,0.0,0.0,0.2309842745905859,0.0,,,0.0,,,0.0,0.0037397453981332955,100.0,0.0,0.3959730421552901,8.7,9.569348518752845,0.00014299026522274363,0.0,6.29157166980072,5.4996255854901406e-05,,,0.0,0.0,,9.129378471913633
latte capra,86.14322974519452,0.0,0.21960035392749475,0.4891098792021474,0.0,1.3375657921038315,0.10980017696374736,0.4292188735855578,1.2477292836789473,0.10980017696374736,0.049909171347157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14074386319898527,0.0,4.691462106632842,latte e yogurt,0.00998183426943158,,9.98183426943158e-05,0.0,0.0,0.0,0.10580744325597473,4.791280449327157,,,4.791280449327157,,,1.3575294606426949,0.00029945502808294733,100.0,0.15970934831090527,0.1796730168497684,3.9,3.8929153650783164,0.00010980017696374737,3.3139689774512844,0.03992733707772632,4.99091713471579e-05,,,8.584377471711156e-05,0.0009981834269431578,0.00030943686235237886,4.691462106632842
salame brianza,37.47194249594932,0.0,0.0,0.4851739111045779,0.04129139668975132,6.121449559255633,0.9909935205540316,3.1071776009037864,12.851947219685096,4.067202573940505,0.2890397768282592,0.0,0.06193709503462697,0.1961341342763188,0.361299721035324,0.0,0.0722599442070648,0.12387419006925394,0.0,0.012387419006925394,0.0,1.0322849172437831,carni trasformate e conservate,0.08671193304847777,4.4285022949758295,0.001341970392416918,0.0,0.0,0.0,0.2363932460488263,31.484689975935378,4.975613301115034,8.485382019743898,31.484689975935378,9.084107271745289,2.9936262600069705,14.142303366239824,,100.0,5.285298776288169,0.4882707658563094,26.5,27.35555030696025,0.00016516558675900528,10.023486546437132,1.8859845438043916,0.00019613413427631879,5.099487491184289,5.450464363047174,,0.0,0.003695580003732743,1.0322849172437831
whisky,65.31219028741329,34.68780971258672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bevande alcooliche,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0
olio oliva,0.0,0.0,0.0,0.0,0.0,13.681136034297836,0.8206679991312527,2.2318166317837727,73.68998143418797,7.856394869732113,0.9908064867560246,0.1701384876247719,0.0,0.0,0.0,0.09007331697782042,0.0,0.0,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,0.00010008146330868935,0.0,0.0,0.0,0.0,99.98138184538068,0.0,0.0,99.98138184538068,0.0,0.0,74.51064943331923,0.0,100.0,8.847201356488139,,0.0,0.0,0.0,16.173164470684203,,0.0,0.0,0.0,3.0024438992606807e-06,0.0,,0.0
farina frumento tipo0,13.380776667393187,0.0,0.0,0.0,0.0,0.10365390376149652,,,0.08480773944122443,0.3392309577648977,0.018846164320272096,,,,0.0,0.0,0.0,0.0,0.0,0.016961547888244884,63.794266224121046,71.80388606023668,cereali e derivati,0.0,4.937695051911288,0.0008480773944122442,1.7526932817853047,1.0082697911345573,2.7326938264394536,0.15076931456217674,0.9423082160136048,3.6938482067733305,6.869426894739178,0.9423082160136048,2.1484627325110184,1.5171162277819037,0.08480773944122443,0.0011307698592163257,100.0,0.3580771220851698,0.13192315024190465,11.5,10.836544484156455,3.769232864054419e-05,0.10365390376149652,0.0018846164320272093,0.00023557705400340117,2.7515399907597256,4.344040875822718,0.0,0.0,,1.6961547888244883
arachidi tostate,2.2564451923197666,0.0,0.0,0.2256445192319767,0.0,4.964179423103488,0.0,1.2557608026823053,22.103352253462766,13.47980736629287,0.4414784071929979,0.5493953511735085,0.5101528260896865,0.0,0.0,0.0,0.0,0.0,0.0,0.06278804013411525,4.807209322768199,8.339036580312182,frutta,0.0,5.4056578302964855,0.003433720944834428,9.702714326974997,1.0104950209084174,10.693588085341503,0.2776408649680409,49.053156354777535,3.66917609533736,7.073465146358923,49.053156354777535,3.894820614569338,1.1282225961598833,22.61350507955245,0.013734883779337712,65.0,13.921285773485868,0.6671229264249746,29.0,28.45083068577097,7.848505016764408e-05,6.994980096191277,0.005886378762573305,0.00015697010033528816,2.9922425376414297,4.748345535142466,0.0,0.0,0.003433720944834428,3.041295693996208
fagioli secchi,10.349123563873226,0.0,,,,,,,,,,,,,,,,,0.0,0.10248646636068633,40.190771121837756,47.72654070718234,legumi,0.0,5.707089499300963,0.0090429235024135,15.784925358101786,1.547344688190754,17.382508510194835,0.4662129450133181,2.0095385560918886,5.315229480863045,8.128583459391686,2.0095385560918886,7.1640049524675815,1.0851508202896198,,0.002110015483896483,100.0,,1.4850489929519055,20.2,20.296339416528074,0.0001205723133655133,,0.0030143078341378325,0.0005023846390229722,3.988934033842399,5.345372559204424,,,0.0029138309063332377,3.5166924731608047
pancetta magretta,49.35859130167381,0.0,0.0,0.43369473528667374,0.0,5.854878926370096,0.7228245588111228,3.1804280587689413,11.121172140565417,2.2614082625662277,0.16521704201397094,0.041304260503492736,0.21684736764333687,0.11358671638460505,0.0,0.0,0.0,0.0,0.0,0.010326065125873184,0.0,0.0,carni trasformate e conservate,0.06711942331817569,4.274990962111498,0.0009293458613285867,0.0,0.0,0.0,,26.12494476845916,5.3798799305799285,8.704872901111093,26.12494476845916,9.27280648303412,2.560864151216549,12.143452588026864,,100.0,2.6847769327270283,0.3324992970531165,21.7,22.407561323144808,,9.582588436810315,1.740974580222219,,4.564120785635947,5.9994438381323185,,0.0,0.0023749949789508324,0.0
latte pastorizzatointero,87.6786957073637,0.0,0.11085812100931043,0.3728864070313169,0.07054607700592483,0.9271770120778692,0.10078011000846404,0.3930424290330097,0.9372550230787156,0.07054607700592483,0.05039005500423202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1199283309100722,0.0,4.938225390414738,latte e yogurt,0.011085812100931042,5.0692395334257405,0.00010078011000846404,0.0,0.0,0.0,0.09372550230787154,3.628083960304705,5.532828039464675,10.219103154858251,3.628083960304705,7.830614547657656,2.328020541195519,1.1085812100931045,0.00010078011000846404,100.0,0.12093613201015682,0.15117016501269606,3.3,3.3257436302793124,0.00018140419801523523,2.12646032117859,0.05039005500423202,4.0312044003385614e-05,4.726587159396964,6.711955326563704,3.728864070313169e-05,0.0010078011000846405,0.0003829644180321633,4.938225390414738
pasta uovo cruda,11.425493465920244,0.0,,,,,,,,,,,,,,,,,0.0,0.020108868500019625,63.06872393187973,71.20367527961496,cereali e derivati,0.08591971086372023,4.168020016367704,0.001919482902274601,,,2.9249263272755823,0.18189385597745025,2.1936947454566864,3.4459288293215447,6.306872393187972,2.1936947454566864,2.4861873781842454,1.6818326381834596,,,100.0,,0.14990247427287354,13.0,11.882513204557052,0.0001736675006819877,,0.015538671113651531,0.00012796552681830674,2.76039922136633,4.131458437276758,3.199138170457668e-05,0.0,,1.828078954547239
trota irridea,74.7181676973349,0.0,0.0,0.15084421473217008,0.0,0.6838271067858377,0.2815758675000508,0.2212381816071828,0.9050652883930204,0.2815758675000508,0.05028140491072337,0.0,0.23129446258932745,0.020112561964289344,0.1407879337500254,0.0,0.15084421473217008,0.4022512392857869,0.0,0.05028140491072337,0.0,0.0,prodotti della pesca,0.05028140491072337,8.185812719465764,0.0020112561964289338,0.0,0.0,0.0,0.2805702394018364,4.123075202679315,4.8270148714294425,7.753392637233541,4.123075202679315,9.45290412321599,4.917521400268744,1.588892395178858,0.0030168842946434013,100.0,1.0659657841073351,0.32079536333041503,20.3,20.414250393753683,6.033768589286803e-05,1.0559095031251906,0.06134331399108249,9.050652883930204e-05,4.424763632143656,5.782361564733187,,,0.0011966974368752155,0.0
funghi porcini,91.48781461863899,0.0,,,,,,,,,,,,,,,,,0.0,0.021877520887065845,0.0,0.994432767593902,verdure e ortaggi,0.0,3.0131312858095227,0.0011933193211126824,,,2.486081918984755,0.1412094529983341,0.6961029373157314,2.7744674215869867,5.280437995923619,0.6961029373157314,3.9280094319959136,1.4817048237149142,,0.003977731070375608,92.0,,0.23369170038456696,3.9,3.8782877936162174,0.0002585525195744146,,0.05171050391488292,0.0003778844516856828,4.614168041635705,3.6495682570696206,0.0,0.0029832983027817065,,0.994432767593902
